iceworkkey	distareacodekey	DistDate	amount	title	artist	ISRC
19947163	08	2015.4	718.44	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2015.4	101.56	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2015.4	3.53	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2016.1	62.85	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2016.1	0.27	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2016.1	3.41	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	09	2016.2	22.5	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	08	2016.2	87.65	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	17	2016.2	0.48	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2016.2	35.7	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	19	2016.2	0.77	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2016.2	1.89	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2016.2	1.53	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2016.3	53.8	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2016.3	4.04	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	09	2016.4	11.96	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	08	2016.4	24.02	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	19	2016.4	11.83	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2016.4	41.96	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2016.4	9.47	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2016.4	1.58	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2017.1	34.95	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2017.1	1.09	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2017.1	0.38	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	09	2017.2	4.65	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	08	2017.2	1.41	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2017.2	26.4	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	17	2017.2	0.09	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	19	2017.2	0.08	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2017.2	0.96	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2017.3	0.95	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2017.3	81.46	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	16	2017.4	17.64	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	19	2017.4	3.29	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	20	2017.4	506.28	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19947163	96	2017.4	5.71	COLOURS	MARYLIN	NLS241204313,NLS241204314,SE3SA1301001,SE3SA1301002,SE3SA1301003,SE3SA1301004,SE3SA1301005,SE3SA1301006,US79E1300001,US79E1300002,US79E1300003,US79E1300004,US79E1300005,US79E1300006
19954256	18	2014.3	60.52	GRÅVARGARNAS SÅNG	NA	NA
19954256	09	2014.4	915.18	GRÅVARGARNAS SÅNG	NA	NA
19954256	17	2014.4	155.56	GRÅVARGARNAS SÅNG	NA	NA
19954256	17	2015.2	53.86	GRÅVARGARNAS SÅNG	NA	NA
19954256	09	2015.2	108.62	GRÅVARGARNAS SÅNG	NA	NA
19954256	06	2015.3	55.34	GRÅVARGARNAS SÅNG	NA	NA
19954256	18	2015.3	634.7	GRÅVARGARNAS SÅNG	NA	NA
19954256	05	2015.3	142.8	GRÅVARGARNAS SÅNG	NA	NA
19954256	09	2015.4	4.42	GRÅVARGARNAS SÅNG	NA	NA
19954256	17	2015.4	2.2	GRÅVARGARNAS SÅNG	NA	NA
19954256	09	2016.2	20.72	GRÅVARGARNAS SÅNG	NA	NA
19954256	17	2016.2	7.98	GRÅVARGARNAS SÅNG	NA	NA
19954256	18	2016.3	621.16	GRÅVARGARNAS SÅNG	NA	NA
19954256	18	2017.3	475.17	GRÅVARGARNAS SÅNG	NA	NA
19954256	05	2017.4	56.88	GRÅVARGARNAS SÅNG	NA	NA
19965417	06	2013.3	15.79	OH GOD	Lars Bygdén	SELIA1200305
19965417	05	2013.3	18.15	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2013.3	15.6	OH GOD	Lars Bygdén	SELIA1200305
19965417	17	2013.4	14.56	OH GOD	Lars Bygdén	SELIA1200305
19965417	09	2013.4	85.27	OH GOD	Lars Bygdén	SELIA1200305
19965417	06	2013.4	4.18	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2013.4	11.41	OH GOD	Lars Bygdén	SELIA1200305
19965417	05	2013.4	5.41	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2014.1	11.27	OH GOD	Lars Bygdén	SELIA1200305
19965417	20	2014.2	1616.33	OH GOD	Lars Bygdén	SELIA1200305
19965417	09	2014.2	32.77	OH GOD	Lars Bygdén	SELIA1200305
19965417	17	2014.2	5.6	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2014.2	7.89	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2014.3	0.13	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2014.4	6.92	OH GOD	Lars Bygdén	SELIA1200305
19965417	20	2014.4	213.57	OH GOD	Lars Bygdén	SELIA1200305
19965417	96	2015.1	2.34	OH GOD	Lars Bygdén	SELIA1200305
19965417	05	2015.1	8.65	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2015.2	4.18	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2015.3	5.44	OH GOD	Lars Bygdén	SELIA1200305
19965417	05	2015.3	25.91	OH GOD	Lars Bygdén	SELIA1200305
19965417	06	2015.3	9.94	OH GOD	Lars Bygdén	SELIA1200305
19965417	20	2015.3	7.56	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2015.4	3.82	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2016.1	3.17	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2016.2	3.61	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2016.3	3.5	OH GOD	Lars Bygdén	SELIA1200305
19965417	19	2016.4	1.22	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2016.4	2.66	OH GOD	Lars Bygdén	SELIA1200305
19965417	96	2017.4	0.31	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2017.1	5.75	OH GOD	Lars Bygdén	SELIA1200305
19965417	08	2017.2	0.1	OH GOD	Lars Bygdén	SELIA1200305
19965417	09	2017.2	0.86	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2017.2	1.91	OH GOD	Lars Bygdén	SELIA1200305
19965417	17	2017.2	0.09	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2017.3	1.47	OH GOD	Lars Bygdén	SELIA1200305
19965417	09	2017.4	0.73	OH GOD	Lars Bygdén	SELIA1200305
19965417	17	2017.4	0.03	OH GOD	Lars Bygdén	SELIA1200305
19965417	16	2017.4	0.97	OH GOD	Lars Bygdén	SELIA1200305
19965417	19	2017.4	0.56	OH GOD	Lars Bygdén	SELIA1200305
19967490	06	2013.4	3.03	IL TEMPO GRANDE	BYGDEN	NA
19967490	05	2013.4	3.93	IL TEMPO GRANDE	BYGDEN	NA
19967490	20	2014.2	1616.33	IL TEMPO GRANDE	BYGDEN	NA
19967490	05	2015.1	6.27	IL TEMPO GRANDE	BYGDEN	NA
19967490	20	2015.1	389.63	IL TEMPO GRANDE	BYGDEN	NA
19967490	06	2015.3	7.18	IL TEMPO GRANDE	BYGDEN	NA
19967490	05	2015.3	18.77	IL TEMPO GRANDE	BYGDEN	NA
19967630	21	2013.2	6.72	MARIA	BYGDEN	NA
19967630	10	2013.2	190.93	MARIA	BYGDEN	NA
19967630	09	2013.2	2.01	MARIA	BYGDEN	NA
19967630	19	2013.2	11.22	MARIA	BYGDEN	NA
19967630	17	2013.2	6.04	MARIA	BYGDEN	NA
19967630	06	2013.3	13.78	MARIA	BYGDEN	NA
19967630	05	2013.3	15.83	MARIA	BYGDEN	NA
19967630	14	2013.4	2.8	MARIA	BYGDEN	NA
19967630	10	2013.4	6.78	MARIA	BYGDEN	NA
19967630	09	2013.4	89.23	MARIA	BYGDEN	NA
19967630	21	2013.4	0.09	MARIA	BYGDEN	NA
19967630	06	2013.4	3.64	MARIA	BYGDEN	NA
19967630	17	2013.4	12.94	MARIA	BYGDEN	NA
19967630	05	2013.4	4.73	MARIA	BYGDEN	NA
19967630	09	2014.2	28.6	MARIA	BYGDEN	NA
19967630	20	2014.2	1616.33	MARIA	BYGDEN	NA
19967630	17	2014.2	4.89	MARIA	BYGDEN	NA
19967630	20	2014.4	98.52	MARIA	BYGDEN	NA
19967630	96	2014.4	0.07	MARIA	BYGDEN	NA
19967630	05	2015.1	7.54	MARIA	BYGDEN	NA
19967630	96	2015.1	2.27	MARIA	BYGDEN	NA
19967630	20	2015.3	3.48	MARIA	BYGDEN	NA
19967630	06	2015.3	41.64	MARIA	BYGDEN	NA
19967630	05	2015.3	108.6	MARIA	BYGDEN	NA
19967630	20	2016.2	79.69	MARIA	BYGDEN	NA
19967630	96	2016.3	0.09	MARIA	BYGDEN	NA
19967630	20	2017.4	117.38	MARIA	BYGDEN	NA
19967630	96	2017.4	0.31	MARIA	BYGDEN	NA
19967630	09	2017.2	0.75	MARIA	BYGDEN	NA
19967630	17	2017.2	0.08	MARIA	BYGDEN	NA
19967630	20	2017.3	178.82	MARIA	BYGDEN	NA
19967630	09	2017.4	0.63	MARIA	BYGDEN	NA
19967630	17	2017.4	0.03	MARIA	BYGDEN	NA
19990588	16	2013.2	13.74	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	10	2013.2	166.18	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	17	2013.2	23.16	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	21	2013.2	6.35	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	14	2013.2	10.63	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	09	2013.2	136.13	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2013.3	7.85	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	10	2013.4	28.33	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	09	2013.4	924.38	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	14	2013.4	11.72	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	17	2013.4	171.63	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	21	2013.4	0.41	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2013.4	2.78	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	20	2014.1	8.46	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2014.1	2.29	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	20	2014.2	1616.86	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2014.2	1.09	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	20	2014.3	317.29	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2014.4	1.23	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	09	2014.4	594.07	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	17	2014.4	100.98	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	20	2015.1	213	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2015.2	0.58	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2015.3	0.73	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	20	2015.4	21.07	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2015.4	0.28	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2016.1	0.43	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2016.2	0.87	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2016.3	0.03	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	19	2016.4	0.09	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2016.4	0.09	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2017.1	0.3	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2017.2	0.18	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2017.3	0.24	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	16	2017.4	0.2	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
19990588	19	2017.4	0	THANK GOD FOR SPOTIFY	Typewriter Monki	SEVJH1207401,SEZ861200176
20002198	96	2016.1	0	ALLE JERES LOGNE	STATIC	NA
20002198	96	2016.2	0	ALLE JERES LOGNE	STATIC	NA
20002266	20	2013.2	4.6	CHEFPIKKEN	STATIC	NA
20002266	20	2013.3	2127.72	CHEFPIKKEN	STATIC	NA
20002266	17	2013.4	1.84	CHEFPIKKEN	STATIC	NA
20002266	09	2013.4	21	CHEFPIKKEN	STATIC	NA
20002266	20	2013.4	33.04	CHEFPIKKEN	STATIC	NA
20002266	20	2014.1	281.01	CHEFPIKKEN	STATIC	NA
20002266	09	2014.2	7.03	CHEFPIKKEN	STATIC	NA
20002266	17	2014.2	1.15	CHEFPIKKEN	STATIC	NA
20002266	20	2014.3	261.01	CHEFPIKKEN	STATIC	NA
20002266	20	2014.4	0.12	CHEFPIKKEN	STATIC	NA
20002266	20	2015.1	38.9	CHEFPIKKEN	STATIC	NA
20002266	20	2016.1	137.61	CHEFPIKKEN	STATIC	NA
20002266	20	2016.2	275.56	CHEFPIKKEN	STATIC	NA
20002266	20	2016.3	475.36	CHEFPIKKEN	STATIC	NA
20002266	20	2016.4	3.98	CHEFPIKKEN	STATIC	NA
20002266	96	2016.4	3.8	CHEFPIKKEN	STATIC	NA
20002266	96	2017.1	0.1	CHEFPIKKEN	STATIC	NA
20002266	20	2017.1	34.14	CHEFPIKKEN	STATIC	NA
20002266	96	2017.2	0.01	CHEFPIKKEN	STATIC	NA
20002266	96	2017.4	1.08	CHEFPIKKEN	STATIC	NA
20002330	20	2013.3	486.23	DET MIN	STATIC	NA
20002330	09	2013.4	13.5	DET MIN	STATIC	NA
20002330	17	2013.4	1.66	DET MIN	STATIC	NA
20002330	20	2013.4	3.11	DET MIN	STATIC	NA
20002330	20	2014.1	75.61	DET MIN	STATIC	NA
20002330	20	2014.3	410.1	DET MIN	STATIC	NA
20002330	20	2014.4	1.06	DET MIN	STATIC	NA
20002330	20	2015.1	9.8	DET MIN	STATIC	NA
20002330	20	2015.4	0.69	DET MIN	STATIC	NA
20002330	96	2016.4	0.1	DET MIN	STATIC	NA
20002330	20	2017.1	6.03	DET MIN	STATIC	NA
20002330	96	2017.2	0.13	DET MIN	STATIC	NA
20002330	96	2017.4	0.45	DET MIN	STATIC	NA
20002354	20	2013.3	335.69	FLASHY	STATIC	NA
20002354	17	2013.4	2.51	FLASHY	STATIC	NA
20002354	09	2013.4	15.33	FLASHY	STATIC	NA
20002354	20	2014.1	51.32	FLASHY	STATIC	NA
20002354	20	2014.3	59.53	FLASHY	STATIC	NA
20002362	09	2013.4	19.07	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	17	2013.4	3.11	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2013.4	920.49	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2014.1	116.39	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	09	2014.2	6.41	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	17	2014.2	1.04	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2014.3	843.05	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2014.4	24.94	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2016.2	19.97	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2016.2	0.19	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2016.3	0.06	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2016.3	2.58	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2016.4	4.62	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	96	2016.4	0.63	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2016.4	4.58	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	19	2016.4	0	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	96	2017.1	0.61	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2017.1	0.63	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2017.1	5.69	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	96	2017.2	0.11	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2017.2	2.01	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	20	2017.3	0.24	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2017.3	3.08	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	16	2017.4	2.84	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	96	2017.4	4.02	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002362	19	2017.4	0	FUCKER RUNDT ALENE	STATIC	DKBR21202106
20002400	20	2013.2	4.24	HERE I AM	STATIC	NA
20002400	09	2013.4	9.01	HERE I AM	STATIC	NA
20002400	17	2013.4	1.49	HERE I AM	STATIC	NA
20002400	20	2013.4	5.75	HERE I AM	STATIC	NA
20002400	20	2014.1	0.11	HERE I AM	STATIC	NA
20002400	20	2014.3	0.53	HERE I AM	STATIC	NA
20002400	20	2014.4	0.18	HERE I AM	STATIC	NA
20002400	96	2015.1	0.12	HERE I AM	STATIC	NA
20002400	20	2015.1	3.31	HERE I AM	STATIC	NA
20002400	96	2015.2	0.13	HERE I AM	STATIC	NA
20002400	20	2015.4	0.75	HERE I AM	STATIC	NA
20002400	20	2016.1	0.24	HERE I AM	STATIC	NA
20002400	96	2017.1	0.55	HERE I AM	STATIC	NA
20002400	20	2017.1	7.97	HERE I AM	STATIC	NA
20002553	20	2013.3	359.97	OM BAG I KOEN	STATIC	NA
20002553	17	2013.4	2.18	OM BAG I KOEN	STATIC	NA
20002553	09	2013.4	13.3	OM BAG I KOEN	STATIC	NA
20002553	20	2013.4	1.66	OM BAG I KOEN	STATIC	NA
20002553	20	2014.1	41.54	OM BAG I KOEN	STATIC	NA
20002553	20	2014.3	685.52	OM BAG I KOEN	STATIC	NA
20002553	20	2014.4	185.89	OM BAG I KOEN	STATIC	NA
20002553	20	2015.1	150.57	OM BAG I KOEN	STATIC	NA
20002553	20	2015.2	155.63	OM BAG I KOEN	STATIC	NA
20002553	20	2015.3	660.72	OM BAG I KOEN	STATIC	NA
20002646	20	2013.3	140.08	SOM EN VINDER	STATIC	DKBR21202104
20002646	17	2013.4	3.09	SOM EN VINDER	STATIC	DKBR21202104
20002646	09	2013.4	18.86	SOM EN VINDER	STATIC	DKBR21202104
20002646	20	2013.4	221.81	SOM EN VINDER	STATIC	DKBR21202104
20002646	20	2014.1	45.57	SOM EN VINDER	STATIC	DKBR21202104
20002646	09	2014.2	6.35	SOM EN VINDER	STATIC	DKBR21202104
20002646	17	2014.2	1.04	SOM EN VINDER	STATIC	DKBR21202104
20002646	16	2014.2	1.58	SOM EN VINDER	STATIC	DKBR21202104
20002646	20	2014.3	427.69	SOM EN VINDER	STATIC	DKBR21202104
20002646	16	2014.4	1.95	SOM EN VINDER	STATIC	DKBR21202104
20002646	20	2014.4	0.02	SOM EN VINDER	STATIC	DKBR21202104
